# generated by scripts/stat-model.py from awakened-poe-trade@ce551eb7 renderer/public/data/en/stats.ndjson, ../trade-query/data/stats-2026-09-12.json, ../trade-query/data/stat-collisions.csv, ../repoe/data/trade-stat-map.csv
trade_id,category,capture_text,capture_option,apt_carries,apt_ref,apt_container,apt_group_strat,apt_ids_in_category,apt_ref_equals_capture_text,collision,collision_size,collision_verdict,repoe_english
explicit.indexable_skill_63,explicit,+# to Level of all Purity of Elements Gems,,yes,+# to Level of all Purity of Elements Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_64,explicit,+# to Level of all Vitality Gems,,yes,+# to Level of all Vitality Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_65,explicit,+# to Level of all Discipline Gems,,yes,+# to Level of all Discipline Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_66,explicit,+# to Level of all Grace Gems,,yes,+# to Level of all Grace Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_67,explicit,+# to Level of all Determination Gems,,yes,+# to Level of all Determination Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_68,explicit,+# to Level of all Anger Gems,,yes,+# to Level of all Anger Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_69,explicit,+# to Level of all Hatred Gems,,yes,+# to Level of all Hatred Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_7,explicit,+# to Level of all Shield Charge Gems,,yes,+# to Level of all Shield Charge Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_70,explicit,+# to Level of all Wrath Gems,,yes,+# to Level of all Wrath Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_71,explicit,+# to Level of all Burning Arrow Gems,,yes,+# to Level of all Burning Arrow Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_72,explicit,+# to Level of all Clarity Gems,,yes,+# to Level of all Clarity Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_73,explicit,+# to Level of all Shockwave Totem Gems,,yes,+# to Level of all Shockwave Totem Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_74,explicit,+# to Level of all Rejuvenation Totem Gems,,yes,+# to Level of all Rejuvenation Totem Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_75,explicit,+# to Level of all Conversion Trap Gems,,yes,+# to Level of all Conversion Trap Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_76,explicit,+# to Level of all Bear Trap Gems,,yes,+# to Level of all Bear Trap Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_77,explicit,+# to Level of all Fire Trap Gems,,yes,+# to Level of all Fire Trap Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_78,explicit,+# to Level of all Decoy Totem Gems,,yes,+# to Level of all Decoy Totem Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_79,explicit,+# to Level of all Devouring Totem Gems,,yes,+# to Level of all Devouring Totem Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_8,explicit,+# to Level of all Enduring Cry Gems,,yes,+# to Level of all Enduring Cry Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_80,explicit,+# to Level of all Ethereal Knives Gems,,yes,+# to Level of all Ethereal Knives Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_81,explicit,+# to Level of all Arctic Armour Gems,,yes,+# to Level of all Arctic Armour Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_82,explicit,+# to Level of all Holy Flame Totem Gems,,yes,+# to Level of all Holy Flame Totem Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_83,explicit,+# to Level of all Flammability Gems,,yes,+# to Level of all Flammability Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_84,explicit,+# to Level of all Frostbite Gems,,yes,+# to Level of all Frostbite Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_85,explicit,+# to Level of all Conductivity Gems,,yes,+# to Level of all Conductivity Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_86,explicit,+# to Level of all Incinerate Gems,,yes,+# to Level of all Incinerate Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_87,explicit,+# to Level of all Cyclone Gems,,yes,+# to Level of all Cyclone Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_88,explicit,+# to Level of all Searing Bond Gems,,yes,+# to Level of all Searing Bond Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_89,explicit,+# to Level of all Reave Gems,,yes,+# to Level of all Reave Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_9,explicit,+# to Level of all Double Strike Gems,,yes,+# to Level of all Double Strike Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_90,explicit,+# to Level of all Lightning Trap Gems,,yes,+# to Level of all Lightning Trap Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_91,explicit,+# to Level of all Pyroclast Mine Gems,,yes,+# to Level of all Pyroclast Mine Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_92,explicit,+# to Level of all Smoke Mine Gems,,yes,+# to Level of all Smoke Mine Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_93,explicit,+# to Level of all Icicle Mine Gems,,yes,+# to Level of all Icicle Mine Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_94,explicit,+# to Level of all Stormblast Mine Gems,,yes,+# to Level of all Stormblast Mine Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_95,explicit,+# to Level of all Animate Guardian Gems,,yes,+# to Level of all Animate Guardian Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_96,explicit,+# to Level of all Spectral Throw Gems,,yes,+# to Level of all Spectral Throw Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_97,explicit,+# to Level of all Animate Weapon Gems,,yes,+# to Level of all Animate Weapon Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_98,explicit,+# to Level of all Purity of Fire Gems,,yes,+# to Level of all Purity of Fire Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_skill_99,explicit,+# to Level of all Purity of Ice Gems,,yes,+# to Level of all Purity of Ice Gems (Random Skill Gem),plain,,1,no,no,,,no
explicit.indexable_support_1,explicit,Socketed Gems are Supported by Level # Greater Multiple Projectiles,,yes,Socketed Gems are Supported by Level # Greater Multiple Projectiles (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_10,explicit,Socketed Gems are Supported by Level # Summon Phantasm,,yes,Socketed Gems are Supported by Level # Summon Phantasm (Random Support Gem),plain,,1,no,yes,3,partly_carried,yes
explicit.indexable_support_100,explicit,Socketed Gems are Supported by Level # Cold Penetration,,yes,Socketed Gems are Supported by Level # Cold Penetration (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_101,explicit,Socketed Gems are Supported by Level # Cluster Traps,,yes,Socketed Gems are Supported by Level # Cluster Traps (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_102,explicit,Socketed Gems are Supported by Level # Close Combat,,yes,Socketed Gems are Supported by Level # Close Combat (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_103,explicit,Socketed Gems are Supported by Level # Charged Mines,,yes,Socketed Gems are Supported by Level # Charged Mines (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_104,explicit,Socketed Gems are Supported by Level # Withering Touch,,yes,Socketed Gems are Supported by Level # Withering Touch (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_105,explicit,Socketed Gems are Supported by Level # Combustion,,yes,Socketed Gems are Supported by Level # Combustion (Random Support Gem),plain,,1,no,yes,3,partly_carried,yes
explicit.indexable_support_106,explicit,Socketed Gems are Supported by Level # Chance to Bleed,,yes,Socketed Gems are Supported by Level # Chance to Bleed (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_107,explicit,Socketed Gems are Supported by Level # Chain,,yes,Socketed Gems are Supported by Level # Chain (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_108,explicit,Socketed Gems are Supported by Level # Cast while Channelling,,yes,Socketed Gems are Supported by Level # Cast while Channelling (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_109,explicit,Socketed Gems are Supported by Level # Cast when Stunned,,yes,Socketed Gems are Supported by Level # Cast when Stunned (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_11,explicit,Socketed Gems are Supported by Level # Elemental Army,,yes,Socketed Gems are Supported by Level # Elemental Army (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_110,explicit,Socketed Gems are Supported by Level # Cast on Melee Kill,,yes,Socketed Gems are Supported by Level # Cast on Melee Kill (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_111,explicit,Socketed Gems are Supported by Level # Cast on Death,,yes,Socketed Gems are Supported by Level # Cast on Death (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_112,explicit,Socketed Gems are Supported by Level # Cast when Damage Taken,,yes,Socketed Gems are Supported by Level # Cast when Damage Taken (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_113,explicit,Socketed Gems are Supported by Level # Cast On Critical Strike,,yes,Socketed Gems are Supported by Level # Cast On Critical Strike (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_114,explicit,Socketed Gems are Supported by Level # Brutality,,yes,Socketed Gems are Supported by Level # Brutality (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_115,explicit,Socketed Gems are Supported by Level # Bonechill,,yes,Socketed Gems are Supported by Level # Bonechill (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_116,explicit,Socketed Gems are Supported by Level # Arrogance,,yes,Socketed Gems are Supported by Level # Arrogance (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_117,explicit,Socketed Gems are Supported by Level # Bloodlust,,yes,Socketed Gems are Supported by Level # Bloodlust (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_118,explicit,Socketed Gems are Supported by Level # Blind,,yes,Socketed Gems are Supported by Level # Blind (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_119,explicit,Socketed Gems are Supported by Level # Blasphemy,,yes,Socketed Gems are Supported by Level # Blasphemy (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_12,explicit,Socketed Gems are Supported by Level # Stun,,yes,Socketed Gems are Supported by Level # Stun (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_120,explicit,Socketed Gems are Supported by Level # Barrage,,yes,Socketed Gems are Supported by Level # Barrage (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_121,explicit,Socketed Gems are Supported by Level # Arrow Nova,,yes,Socketed Gems are Supported by Level # Arrow Nova (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_122,explicit,Socketed Gems are Supported by Level # Archmage,,yes,Socketed Gems are Supported by Level # Archmage (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_123,explicit,Socketed Gems are Supported by Level # Arcane Surge,,yes,Socketed Gems are Supported by Level # Arcane Surge (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_124,explicit,Socketed Gems are Supported by Level # Additional Accuracy,,yes,Socketed Gems are Supported by Level # Additional Accuracy (Random Support Gem),plain,,1,no,no,,,no
explicit.indexable_support_125,explicit,Socketed Gems are Supported by Level # Added Lightning Damage,,yes,Socketed Gems are Supported by Level # Added Lightning Damage (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_126,explicit,Socketed Gems are Supported by Level # Added Fire Damage,,yes,Socketed Gems are Supported by Level # Added Fire Damage (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_127,explicit,Socketed Gems are Supported by Level # Added Cold Damage,,yes,Socketed Gems are Supported by Level # Added Cold Damage (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_128,explicit,Socketed Gems are Supported by Level # Added Chaos Damage,,yes,Socketed Gems are Supported by Level # Added Chaos Damage (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_129,explicit,Socketed Gems are Supported by Level # Fist of War,,yes,Socketed Gems are Supported by Level # Fist of War (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_13,explicit,Socketed Gems are Supported by Level # Infused Channelling,,yes,Socketed Gems are Supported by Level # Infused Channelling (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_130,explicit,Socketed Gems are Supported by Level # Swiftbrand,,yes,Socketed Gems are Supported by Level # Swiftbrand (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_131,explicit,Socketed Gems are Supported by Level # Urgent Orders,,yes,Socketed Gems are Supported by Level # Urgent Orders (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_132,explicit,Socketed Gems are Supported by Level # Pinpoint,,yes,Socketed Gems are Supported by Level # Pinpoint (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_133,explicit,Socketed Gems are Supported by Level # Impending Doom,,yes,Socketed Gems are Supported by Level # Impending Doom (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_134,explicit,Socketed Gems are Supported by Level # Trinity,,yes,Socketed Gems are Supported by Level # Trinity (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_135,explicit,Socketed Gems are Supported by Level # Bloodthirst,,yes,Socketed Gems are Supported by Level # Bloodthirst (Random Support Gem),plain,,1,no,no,,,yes
explicit.indexable_support_136,explicit,Socketed Gems are Supported by Level # Cruelty,,yes,Socketed Gems are Supported by Level # Cruelty (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_137,explicit,Socketed Gems are Supported by Level # Lifetap,,yes,Socketed Gems are Supported by Level # Lifetap (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_138,explicit,Socketed Gems are Supported by Level # Focused Ballista,,yes,Socketed Gems are Supported by Level # Focused Ballista (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_139,explicit,Socketed Gems are Supported by Level # Overexertion,,yes,Socketed Gems are Supported by Level # Overexertion (Random Support Gem),plain,,1,no,no,,,yes
explicit.indexable_support_14,explicit,Socketed Gems are Supported by Level # Ancestral Call,,yes,Socketed Gems are Supported by Level # Ancestral Call (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_140,explicit,Socketed Gems are Supported by Level # Behead,,yes,Socketed Gems are Supported by Level # Behead (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_141,explicit,Socketed Gems are Supported by Level # Mark On Hit,,yes,Socketed Gems are Supported by Level # Mark On Hit (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_142,explicit,Socketed Gems are Supported by Level # Rupture,,yes,Socketed Gems are Supported by Level # Rupture (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_143,explicit,Socketed Gems are Supported by Level # Eternal Blessing,,yes,Socketed Gems are Supported by Level # Eternal Blessing (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_144,explicit,Socketed Gems are Supported by Level # Overcharge,,yes,Socketed Gems are Supported by Level # Overcharge (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_145,explicit,Socketed Gems are Supported by Level # Cursed Ground,,yes,Socketed Gems are Supported by Level # Cursed Ground (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_146,explicit,Socketed Gems are Supported by Level # Hex Bloom,,yes,Socketed Gems are Supported by Level # Hex Bloom (Random Support Gem),plain,,1,no,yes,2,partly_carried,yes
explicit.indexable_support_147,explicit,Socketed Gems are Supported by Level # Manaforged Arrows,,yes,Socketed Gems are Supported by Level # Manaforged Arrows (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_148,explicit,Socketed Gems are Supported by Level # Prismatic Burst,,yes,Socketed Gems are Supported by Level # Prismatic Burst (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
explicit.indexable_support_149,explicit,Socketed Gems are Supported by Level # Returning Projectiles,,yes,Socketed Gems are Supported by Level # Returning Projectiles (Random Support Gem),plain,,1,no,yes,3,partly_carried,yes
explicit.indexable_support_15,explicit,Socketed Gems are Supported by Level # Spell Totem,,yes,Socketed Gems are Supported by Level # Spell Totem (Random Support Gem),plain,,1,no,yes,2,separate_entries,yes
