# generated by scripts/trade-stat-map.py from poe1/data/stat_translations.json @ e2bd511a and ../trade-query/data/stats-2026-09-12.json
trade_id,category,stat_key,trade_text,option,entry,n_entries,repoe_ids,english,hidden,in_capture,capture_text_equal
enchant.stat_4253105373,enchant,stat_4253105373,Herald of Agony has #% reduced Reservation,,7213,1,herald_of_agony_mana_reservation_+%,Herald of Agony has {0}% increased Reservation,,yes,yes
enchant.stat_4255043252,enchant,stat_4255043252,Molten Shell has #% increased Skill Effect Duration,,9524,1,molten_shell_duration_+%,Molten Shell has {0}% increased Skill Effect Duration,,yes,yes
enchant.stat_425606182,enchant,stat_425606182,Map has #% Quality,,8631,1,map_has_x%_quality,Map has {0}% Quality,,yes,yes
enchant.stat_4259029320,enchant,stat_4259029320,#% chance for Phase Run to increase Duration without removing Frenzy Charges,,4058,1,phase_run_%_chance_to_not_consume_frenzy_charges,{0}% chance for Phase Run to increase Duration without removing Frenzy Charges,,yes,yes
enchant.stat_4262448838,enchant,stat_4262448838,#% chance to Avoid being Stunned,,1873,2,avoid_stun_%,{0}% chance to Avoid being Stunned,,yes,yes
enchant.stat_4262448838,enchant,stat_4262448838,#% chance to Avoid being Stunned,,1874,2,base_avoid_stun_%,{0}% chance to Avoid being Stunned,,yes,yes
enchant.stat_4264358613,enchant,stat_4264358613,+#% to Maximum Effect of Shock,,10158,2,shock_maximum_magnitude_is_60%,+10% to Maximum Effect of Shock,,yes,yes
enchant.stat_4264358613,enchant,stat_4264358613,+#% to Maximum Effect of Shock,,10159,2,shock_maximum_magnitude_+,{0}% to Maximum Effect of Shock,,yes,yes
enchant.stat_4264622444,enchant,stat_4264622444,Ethereal Knives Pierces an additional Target,,6564,1,ethereal_knives_projectile_base_number_of_targets_to_pierce,Ethereal Knives Pierces an additional Target,,yes,yes
enchant.stat_4265846487,enchant,stat_4265846487,This Map's Quality also applies to Rarity of Items found,,8688,1,map_item_drop_quality_also_applies_to_map_item_drop_rarity,This Map's Quality also applies to Rarity of Items found,,yes,yes
enchant.stat_4265906483,enchant,stat_4265906483,#% chance to inflict Lightning Exposure on Hit,,5079,1,base_inflict_lightning_exposure_on_hit_%_chance,{0}% chance to inflict Lightning Exposure on Hit,,yes,yes
enchant.stat_4271709087,enchant,stat_4271709087,"Enemies in Void Sphere's range take up to #% increased Damage, based on distance from the Void Sphere",,5145,1,blackhole_damage_taken_+%,"Enemies in Void Sphere's range take up to {0}% increased Damage, based on distance from the Void Sphere",,yes,yes
enchant.stat_4283407333,enchant,stat_4283407333,+# to Level of all Skill Gems,,4675,1,all_skill_gem_level_+,{0} to Level of all Skill Gems,,yes,yes
enchant.stat_4291115328,enchant,stat_4291115328,#% of Damage Leeched as Life if you've Killed Recently,,3273,2,enchantment_boots_life_leech_on_kill_permyriad,{0}% of Damage Leeched as Life if you've Killed Recently,,yes,yes
enchant.stat_4291115328,enchant,stat_4291115328,#% of Damage Leeched as Life if you've Killed Recently,,4289,2,gain_life_leech_on_kill_permyriad,{0}% of Damage Leeched as Life if you've Killed Recently,,yes,yes
enchant.stat_429193272,enchant,stat_429193272,#% increased time before Lockdown,,6298,1,display_heist_contract_lockdown_timer_+%,{0}% increased time before Lockdown,,yes,yes
enchant.stat_430890565,enchant,stat_430890565,#% increased Flame Surge Damage with Hits and Ailments against Burning Enemies,,4002,1,flame_surge_damage_+%_vs_burning_enemies,{0}% increased Flame Surge Damage with Hits and Ailments against Burning Enemies,,yes,yes
enchant.stat_435519320,enchant,stat_435519320,Crackling Lance deals #% increased Damage,,5980,1,crackling_lance_damage_+%,Crackling Lance deals {0}% increased Damage,,yes,yes
enchant.stat_439316158,enchant,stat_439316158,Your Shock Nova Towers have #% increased effect of Shock,,5255,1,blight_shocknova_tower_shock_effect_+%,Your Shock Nova Towers have {0}% increased effect of Shock,,yes,yes
enchant.stat_441374889,enchant,stat_441374889,Your Arc Towers have #% chance to inflict Sap,,5183,1,blight_arc_tower_chance_to_sap_%,Your Arc Towers have {0}% chance to inflict Sap,,yes,yes
enchant.stat_441455463,enchant,stat_441455463,#% increased Manabond Area of Effect,,8340,1,manabond_skill_area_of_effect_+%,{0}% increased Manabond Area of Effect,,yes,yes
enchant.stat_444686294,enchant,stat_444686294,#% reduced Spectral Throw Projectile Deceleration,,3996,1,spectral_throw_projectile_deceleration_+%,{0}% increased Spectral Throw Projectile Deceleration,,yes,yes
enchant.stat_444858149,enchant,stat_444858149,Siege Ballista has #% increased Attack Speed,,3896,1,siege_ballista_attack_speed_+%,Siege Ballista has {0}% increased Attack Speed,,yes,yes
enchant.stat_447560345,enchant,stat_447560345,Wither has #% increased Duration,,3956,1,wither_duration_+%,Wither has {0}% increased Duration,,yes,yes
enchant.stat_448903047,enchant,stat_448903047,Battlemage,,10937,1,keystone_battlemage,Battlemage,,yes,yes
enchant.stat_451037529,enchant,stat_451037529,#% increased Glacial Cascade Damage,,3713,1,glacial_cascade_damage_+%,{0}% increased Glacial Cascade Damage,,yes,yes
enchant.stat_452753731,enchant,stat_452753731,Grants +# to Dexterity per 2% Quality,,8000,1,local_dexterity_per_2%_quality,Grants {0} to Dexterity per 2% Quality,,yes,yes
enchant.stat_453778214,enchant,stat_453778214,Clarity has #% increased Mana Reservation Efficiency,,5863,2,clarity_mana_reservation_efficiency_-2%_per_1,Clarity has {0}% reduced Mana Reservation Efficiency,,yes,yes
enchant.stat_453778214,enchant,stat_453778214,Clarity has #% increased Mana Reservation Efficiency,,5864,2,clarity_mana_reservation_efficiency_+%,Clarity has {0}% increased Mana Reservation Efficiency,,yes,yes
enchant.stat_453789911,enchant,stat_453789911,Players have #% increased Movement Speed for each Poison on them,,8851,1,map_movement_velocity_+%_per_poison_stack,Players have {0}% increased Movement Speed for each Poison on them,,yes,yes
enchant.stat_464448327,enchant,stat_464448327,#% increased Flicker Strike Damage,,3685,1,flicker_strike_damage_+%,{0}% increased Flicker Strike Damage,,yes,yes
enchant.stat_465162370,enchant,stat_465162370,Skills Supported by Spellslinger have #% increased Cooldown Recovery Rate,,10348,1,spellslinger_cooldown_duration_+%,Skills Supported by Spellslinger have {0}% increased Cooldown Recovery Rate,,yes,yes
enchant.stat_471027242,enchant,stat_471027242,Rogue Exiles have #% increased Maximum Life,,9018,1,map_rogue_exiles_maximum_life_+%,Rogue Exiles have {0}% increased Maximum Life,,yes,yes
enchant.stat_472520716,enchant,stat_472520716,#% of Damage taken Recouped as Mana,,2480,1,damage_taken_goes_to_mana_%,{0}% of Damage taken Recouped as Mana,,yes,yes
enchant.stat_478612089,enchant,stat_478612089,Zealotry has #% reduced Reservation,,10888,1,zealotry_mana_reservation_+%,Zealotry has {0}% increased Reservation,,yes,yes
enchant.stat_479197076,enchant,stat_479197076,Sigil of Power's Buff also grants #% increased Critical Strike Chance per Stage,,5860,1,circle_of_power_critical_strike_chance_+%_per_stage,Sigil of Power's Buff also grants {0}% increased Critical Strike Chance per Stage,,yes,yes
enchant.stat_482660590,enchant,stat_482660590,#% increased Detonate Dead Area of Effect,,3861,1,detonate_dead_radius_+%,{0}% increased Detonate Dead Area of Effect,,yes,yes
enchant.stat_491551762,enchant,stat_491551762,Purity of Elements has #% increased Mana Reservation Efficiency,,9911,2,purity_of_elements_mana_reservation_efficiency_-2%_per_1,Purity of Elements has {0}% reduced Mana Reservation Efficiency,,yes,yes
enchant.stat_491551762,enchant,stat_491551762,Purity of Elements has #% increased Mana Reservation Efficiency,,9912,2,purity_of_elements_mana_reservation_efficiency_+%,Purity of Elements has {0}% increased Mana Reservation Efficiency,,yes,yes
enchant.stat_493747147,enchant,stat_493747147,An additional Shaper Guardian Map drops on Completing Area (Tier 14+),,2452,1,map_on_complete_drop_additional_shaper_guardian_map,An additional Shaper Guardian Map drops on Completing Area (Tier 14+),,yes,yes
enchant.stat_494231298,enchant,stat_494231298,Stormblast Mine deals #% increased Damage,,7561,1,lightning_explosion_mine_damage_+%,Stormblast Mine deals {0}% increased Damage,,yes,yes
enchant.stat_494477497,enchant,stat_494477497,#% chance to Trigger Commandment of War on Kill,,3550,1,display_cast_commandment_of_war_on_kill_%,{0}% chance to Trigger Commandment of War on Kill,,yes,yes
enchant.stat_495713612,enchant,stat_495713612,#% increased Duration of Shrine Effects on Players,,8929,1,map_player_shrine_effect_duration_+%,{0}% increased Duration of Shrine Effects on Players,,yes,yes
enchant.stat_504023787,enchant,stat_504023787,Area is haunted by an additional Tormented Betrayer,,8486,1,map_contains_additional_tormented_betrayers,Area is haunted by an additional Tormented Betrayer,,yes,yes
enchant.stat_513715594,enchant,stat_513715594,Flesh Offering grants an additional #% increased Attack Speed,,4154,1,flesh_offering_attack_speed_+%,Flesh Offering grants an additional {0}% increased Attack Speed,,yes,yes
enchant.stat_516587640,enchant,stat_516587640,#% increased Enfeeble Duration,,3947,1,enfeeble_duration_+%,{0}% increased Enfeeble Duration,,yes,yes
enchant.stat_522780692,enchant,stat_522780692,#% increased Frenzy Damage,,3705,1,frenzy_damage_+%,{0}% increased Frenzy Damage,,yes,yes
enchant.stat_524936200,enchant,stat_524936200,#% increased Wild Strike Area of Effect,,3860,1,wild_strike_radius_+%,{0}% increased Wild Strike Area of Effect,,yes,yes
enchant.stat_525771896,enchant,stat_525771896,Flamethrower Trap has #% increased Skill Effect Duration,,6721,1,flamethrower_tower_trap_duration_+%,Flamethrower Trap has {0}% increased Skill Effect Duration,,yes,yes
enchant.stat_52953650,enchant,stat_52953650,Grants Level # Envy Skill,,669,1,local_display_grants_level_X_envy,Grants Level {0} Envy Skill,,yes,yes
enchant.stat_531461618,enchant,stat_531461618,Storm Brand deals #% increased Damage,,10393,1,storm_brand_damage_+%,Storm Brand deals {0}% increased Damage,,yes,yes
enchant.stat_535507671,enchant,stat_535507671,Lightning Spire Trap has #% increased Cast Speed,,7580,1,lightning_tower_trap_cast_speed_+%,Lightning Spire Trap has {0}% increased Cast Speed,,yes,yes
enchant.stat_545950479,enchant,stat_545950479,Area contains # additional packs of Monsters that deal Lightning Damage,,8481,1,map_contains_additional_packs_of_lightning_monsters,Area contains {0} additional packs of Monsters that deal Lightning Damage,,yes,yes
enchant.stat_551375258,enchant,stat_551375258,#% increased Static Strike Damage,,3702,1,static_strike_damage_+%,{0}% increased Static Strike Damage,,yes,yes
enchant.stat_558298545,enchant,stat_558298545,#% increased Herald of Thunder Damage,,3748,1,herald_of_thunder_damage_+%,{0}% increased Herald of Thunder Damage,,yes,yes
enchant.stat_55876295,enchant,stat_55876295,#% of Physical Attack Damage Leeched as Life (Local),,1676,1,local_life_leech_from_physical_damage_permyriad,{0}% of Physical Attack Damage Leeched as Life,,yes,yes
enchant.stat_562371749,enchant,stat_562371749,#% chance to gain Chaotic Might for 10 seconds on Kill,,5776,1,chance_to_gain_old_unholy_might_on_kill_for_10_seconds_%,{0}% chance to gain Chaotic Might for 10 seconds on Kill,,yes,yes
enchant.stat_565901339,enchant,stat_565901339,#% increased Shock Nova Area of Effect,,3867,1,shock_nova_radius_+%,{0}% increased Shock Nova Area of Effect,,yes,yes
enchant.stat_573347393,enchant,stat_573347393,Iron Grip,,10986,1,keystone_strong_bowman,Iron Grip,,yes,yes
enchant.stat_573352991,enchant,stat_573352991,Your Stone Gaze Towers have #% increased Duration,,5264,1,blight_stonegaze_tower_duration_+%,Your Stone Gaze Towers have {0}% increased Duration,,yes,yes
enchant.stat_57434274,enchant,stat_57434274,#% increased Experience gain (Maps),,1099,1,map_experience_gain_+%,{0}% increased Experience gain,,yes,yes
enchant.stat_574378310,enchant,stat_574378310,Blast Rain has #% increased Area of Effect,,3870,1,blast_rain_radius_+%,Blast Rain has {0}% increased Area of Effect,,yes,yes
enchant.stat_578067404,enchant,stat_578067404,#% increased Lacerate Critical Strike Chance,,4179,1,double_slash_critical_strike_chance_+%,{0}% increased Lacerate Critical Strike Chance,,yes,yes
enchant.stat_585126960,enchant,stat_585126960,Used when you become Ignited,,950,1,local_flask_use_on_affected_by_ignite,Used when you become Ignited,,yes,yes
enchant.stat_586167247,enchant,stat_586167247,Unearth Spawns corpses with +# Level,,10649,1,unearth_additional_corpse_level,Unearth Spawns corpses with {0} Level,,yes,yes
enchant.stat_591105508,enchant,stat_591105508,+# to Level of all Fire Spell Skill Gems,,1635,1,fire_spell_skill_gem_level_+,{0} to Level of all Fire Spell Skill Gems,,yes,yes
enchant.stat_592861938,enchant,stat_592861938,#% increased Ancestral Protector Totem Placement Speed,,4005,1,melee_ancestor_totem_placement_speed_+%,{0}% increased Ancestral Protector Totem Placement Speed,,yes,yes
enchant.stat_59544006,enchant,stat_59544006,Summoned Carrion Golems have +#% to all Elemental Resistances,,5321,1,bone_golem_elemental_resistances_%,Summoned Carrion Golems have {0}% to all Elemental Resistances,,yes,yes
enchant.stat_599289531,enchant,stat_599289531,Bladestorm deals #% increased Damage,,5162,1,bladestorm_damage_+%,Bladestorm deals {0}% increased Damage,,yes,yes
enchant.stat_600891507,enchant,stat_600891507,#% increased Rolling Magma Damage,,3673,1,magma_orb_damage_+%,{0}% increased Rolling Magma Damage,,yes,yes
enchant.stat_6032025,enchant,stat_6032025,Your Arc Towers have # additional chains,,5181,1,blight_arc_tower_additional_chains,Your Arc Towers have {0} additional chains,,yes,yes
enchant.stat_603658709,enchant,stat_603658709,#% chance to Trigger Edict of Thunder on Kill,,3577,1,display_cast_edict_of_thunder_on_kill_%,{0}% chance to Trigger Edict of Thunder on Kill,,yes,yes
enchant.stat_609478942,enchant,stat_609478942,#% reduced Lightning Warp Duration,,3965,1,lightning_warp_duration_+%,{0}% increased Lightning Warp Duration,,yes,yes
enchant.stat_609916976,enchant,stat_609916976,Holy Sweep has a #% chance to grant an Endurance Charge on Hit,,3852,1,sweep_add_endurance_charge_on_hit_%,Holy Sweep has a {0}% chance to grant an Endurance Charge on Hit,,yes,yes
enchant.stat_610562666,enchant,stat_610562666,Penance Brand deals #% increased Damage,,9732,1,penance_brand_damage_+%,Penance Brand deals {0}% increased Damage,,yes,yes
enchant.stat_611022108,enchant,stat_611022108,Hits at Close Range with Shattering Steel Fortify,,10142,1,shattering_steel_fortify_on_hit_close_range,Hits at Close Range with Shattering Steel Fortify,,yes,yes
enchant.stat_617228927,enchant,stat_617228927,Crackling Lance has #% increased Cast Speed,,5979,1,crackling_lance_cast_speed_+%,Crackling Lance has {0}% increased Cast Speed,,yes,yes
enchant.stat_618920318,enchant,stat_618920318,Lancing Steel's additional Projectiles have +#% chance to Impale Enemies,,7436,1,lancing_steel_impale_chance_%,Lancing Steel's additional Projectiles have {0}% chance to Impale Enemies,,yes,yes
enchant.stat_620045439,enchant,stat_620045439,#% chance to Trigger Commandment of Ire when Hit,,4053,1,display_attack_with_commandment_of_ire_when_hit_%,{0}% chance to Trigger Commandment of Ire when Hit,,yes,yes
enchant.stat_622110632,enchant,stat_622110632,#% increased Damage per Moon Rite completed,,7012,1,greatwolf_damage_+%,{0}% increased Damage per Moon Rite completed,,yes,yes
enchant.stat_624954515,enchant,stat_624954515,#% increased Global Accuracy Rating,,1460,1,accuracy_rating_+%,{0}% increased Global Accuracy Rating,,yes,yes
enchant.stat_634375806,enchant,stat_634375806,20% chance to Summon an additional Skeleton with Summon Skeletons,,10452,1,summon_skeletons_additional_warrior_skeleton_one_twentieth_chance,20% chance to Summon an additional Skeleton with Summon Skeletons,,yes,yes
enchant.stat_636057969,enchant,stat_636057969,#% chance to Curse Enemies with Elemental Weakness on Hit,,2542,1,curse_on_hit_%_elemental_weakness,{0}% chance to Curse Enemies with Elemental Weakness on Hit,,yes,yes
enchant.stat_639766324,enchant,stat_639766324,Your Imbuing Towers also grant #% increased Damage,,5221,1,blight_imbuing_tower_grant_damage_+%,Your Imbuing Towers also grant {0}% increased Damage,,yes,yes
enchant.stat_644285691,enchant,stat_644285691,Chills from Ice Nova Hits always reduce Action Speed by at least #%,,7293,1,ice_nova_chill_minimum_slow_%,Chills from Ice Nova Hits always reduce Action Speed by at least {0}%,,yes,yes
enchant.stat_64670441,enchant,stat_64670441,Pestilent Strike has #% increased Duration,,8282,1,mamba_strike_duration_+%,Pestilent Strike has {0}% increased Duration,,yes,yes
enchant.stat_647221668,enchant,stat_647221668,#% increased Reap Area of Effect,,5311,1,bloodreap_skill_area_of_effect_+%,{0}% increased Reap Area of Effect,,yes,yes
enchant.stat_648343221,enchant,stat_648343221,#% increased Shield Charge Attack Speed,,3891,1,shield_charge_attack_speed_+%,{0}% increased Shield Charge Attack Speed,,yes,yes
