# generated by scripts/mod-stat-index.py from poe1/data/mods.json @ e2bd511a
id,name,type,domain,generation_type,required_level,n_stats,stats,spawn_weights,generation_weights,adds_tags,implicit_tags,essence_only
LocalIncreasedArmourAndEnergyShieldAndStunRecovery6,Seraphim's,LocalArmourAndEnergyShieldAndStunRecovery,item,prefix,78,2,local_armour_and_energy_shield_+%:39:42 base_stun_recovery_+%:16:17,str_int_armour:1000 default:0,,,defences armour energy_shield,
LocalIncreasedArmourAndEvasionAndStunRecovery1,Beetle's,LocalArmourAndEvasionAndStunRecovery,item,prefix,2,2,local_armour_and_evasion_+%:6:13 base_stun_recovery_+%:6:7,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedArmourAndEvasionAndStunRecovery2,Crab's,LocalArmourAndEvasionAndStunRecovery,item,prefix,19,2,local_armour_and_evasion_+%:14:20 base_stun_recovery_+%:8:9,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedArmourAndEvasionAndStunRecovery3,Armadillo's,LocalArmourAndEvasionAndStunRecovery,item,prefix,30,2,local_armour_and_evasion_+%:21:26 base_stun_recovery_+%:10:11,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedArmourAndEvasionAndStunRecovery4,Rhino's,LocalArmourAndEvasionAndStunRecovery,item,prefix,44,2,local_armour_and_evasion_+%:27:32 base_stun_recovery_+%:12:13,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedArmourAndEvasionAndStunRecovery5,Elephant's,LocalArmourAndEvasionAndStunRecovery,item,prefix,60,2,local_armour_and_evasion_+%:33:38 base_stun_recovery_+%:14:15,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedArmourAndEvasionAndStunRecovery6,Mammoth's,LocalArmourAndEvasionAndStunRecovery,item,prefix,78,2,local_armour_and_evasion_+%:39:42 base_stun_recovery_+%:16:17,str_dex_armour:1000 default:0,,,defences armour evasion,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery1,Mosquito's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,2,2,local_evasion_and_energy_shield_+%:6:13 base_stun_recovery_+%:6:7,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery2,Moth's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,19,2,local_evasion_and_energy_shield_+%:14:20 base_stun_recovery_+%:8:9,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery3,Butterfly's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,30,2,local_evasion_and_energy_shield_+%:21:26 base_stun_recovery_+%:10:11,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery4,Wasp's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,44,2,local_evasion_and_energy_shield_+%:27:32 base_stun_recovery_+%:12:13,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery5,Dragonfly's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,60,2,local_evasion_and_energy_shield_+%:33:38 base_stun_recovery_+%:14:15,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedEvasionAndEnergyShieldAndStunRecovery6,Hummingbird's,LocalEvasionAndEnergyShieldAndStunRecovery,item,prefix,78,2,local_evasion_and_energy_shield_+%:39:42 base_stun_recovery_+%:16:17,dex_int_armour:1000 default:0,,,defences evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery1,Mosquito's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,2,2,local_armour_and_evasion_and_energy_shield_+%:6:13 base_stun_recovery_+%:6:7,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery2,Moth's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,19,2,local_armour_and_evasion_and_energy_shield_+%:14:20 base_stun_recovery_+%:8:9,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery3,Butterfly's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,30,2,local_armour_and_evasion_and_energy_shield_+%:21:26 base_stun_recovery_+%:10:11,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery4,Wasp's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,44,2,local_armour_and_evasion_and_energy_shield_+%:27:32 base_stun_recovery_+%:12:13,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery5,Dragonfly's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,60,2,local_armour_and_evasion_and_energy_shield_+%:33:38 base_stun_recovery_+%:14:15,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalIncreasedArmourEvasionEnergyShieldStunRecovery6,Hummingbird's,LocalArmourAndEvasionAndEnergyShieldAndStunRecovery,item,prefix,78,2,local_armour_and_evasion_and_energy_shield_+%:39:42 base_stun_recovery_+%:16:17,str_dex_int_armour:1000 default:0,,,defences armour evasion energy_shield,
LocalAddedFireDamage1,Heated,LocalFireDamage,item,prefix,1,2,local_minimum_added_fire_damage:1:2 local_maximum_added_fire_damage:3:4,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage2,Smouldering,LocalFireDamage,item,prefix,11,2,local_minimum_added_fire_damage:8:10 local_maximum_added_fire_damage:15:18,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage3,Smoking,LocalFireDamage,item,prefix,18,2,local_minimum_added_fire_damage:12:17 local_maximum_added_fire_damage:25:29,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage4,Burning,LocalFireDamage,item,prefix,26,2,local_minimum_added_fire_damage:17:24 local_maximum_added_fire_damage:35:41,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage5,Flaming,LocalFireDamage,item,prefix,33,2,local_minimum_added_fire_damage:24:33 local_maximum_added_fire_damage:49:57,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage6,Scorching,LocalFireDamage,item,prefix,42,2,local_minimum_added_fire_damage:34:46 local_maximum_added_fire_damage:68:80,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage7,Incinerating,LocalFireDamage,item,prefix,51,2,local_minimum_added_fire_damage:46:62 local_maximum_added_fire_damage:93:107,two_hand_weapon:0 rapier:2000 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage8,Blasting,LocalFireDamage,item,prefix,62,2,local_minimum_added_fire_damage:59:81 local_maximum_added_fire_damage:120:140,two_hand_weapon:0 rapier:1600 sword:960 axe:960 sceptre:640 mace:400 wand:400 claw:960 dagger:960 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage9,Cremating,LocalFireDamage,item,prefix,74,2,local_minimum_added_fire_damage:74:101 local_maximum_added_fire_damage:150:175,two_hand_weapon:0 rapier:700 sword:420 axe:420 sceptre:280 mace:175 wand:175 claw:420 dagger:420 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage10_,Carbonising,LocalFireDamage,item,prefix,82,2,local_minimum_added_fire_damage:89:121 local_maximum_added_fire_damage:180:210,two_hand_weapon:0 rapier:180 sword:108 axe:108 sceptre:72 mace:45 wand:45 claw:108 dagger:108 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamage11,Ravaging,LocalFireDamage,item,prefix,82,2,local_minimum_added_fire_damage:102:140 local_maximum_added_fire_damage:207:242,deepwater_sword:54 default:0,,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageEssence7,Essences,LocalFireDamage,item,prefix,82,2,local_minimum_added_fire_damage:80:109 local_maximum_added_fire_damage:162:189,default:0,,has_attack_mod,elemental_damage damage elemental fire attack,yes
LocalAddedFireDamageEnhancedMod_,Topotante's,LocalFireDamageAndPen,item,prefix,1,3,local_minimum_added_fire_damage:59:79 local_maximum_added_fire_damage:118:138 local_fire_penetration_%:13:15,default:0,,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand1,Heated,LocalFireDamageTwoHand,item,prefix,1,2,local_minimum_added_fire_damage:3:5 local_maximum_added_fire_damage:6:7,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand2,Smouldering,LocalFireDamageTwoHand,item,prefix,11,2,local_minimum_added_fire_damage:14:20 local_maximum_added_fire_damage:29:33,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand3,Smoking,LocalFireDamageTwoHand,item,prefix,18,2,local_minimum_added_fire_damage:23:31 local_maximum_added_fire_damage:47:54,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand4,Burning,LocalFireDamageTwoHand,item,prefix,26,2,local_minimum_added_fire_damage:32:44 local_maximum_added_fire_damage:65:76,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand5,Flaming,LocalFireDamageTwoHand,item,prefix,33,2,local_minimum_added_fire_damage:45:61 local_maximum_added_fire_damage:91:106,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand6,Scorching,LocalFireDamageTwoHand,item,prefix,42,2,local_minimum_added_fire_damage:63:85 local_maximum_added_fire_damage:128:148,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand7,Incinerating,LocalFireDamageTwoHand,item,prefix,51,2,local_minimum_added_fire_damage:85:115 local_maximum_added_fire_damage:172:200,one_hand_weapon:0 bow:1400 sword:1200 axe:1200 mace:500 staff:600 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand8_,Blasting,LocalFireDamageTwoHand,item,prefix,62,2,local_minimum_added_fire_damage:110:150 local_maximum_added_fire_damage:223:260,one_hand_weapon:0 bow:1120 sword:960 axe:960 mace:400 staff:480 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand9,Cremating,LocalFireDamageTwoHand,item,prefix,74,2,local_minimum_added_fire_damage:137:188 local_maximum_added_fire_damage:279:325,one_hand_weapon:0 bow:490 sword:420 axe:420 mace:175 staff:210 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHand10,Carbonising,LocalFireDamageTwoHand,item,prefix,82,2,local_minimum_added_fire_damage:165:225 local_maximum_added_fire_damage:335:390,one_hand_weapon:0 bow:126 sword:108 axe:108 mace:45 staff:54 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged1,Heated,LocalFireDamageRanged,item,prefix,1,2,local_minimum_added_fire_damage:3:5 local_maximum_added_fire_damage:6:7,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged2,Smouldering,LocalFireDamageRanged,item,prefix,11,2,local_minimum_added_fire_damage:14:20 local_maximum_added_fire_damage:29:33,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged3,Smoking,LocalFireDamageRanged,item,prefix,18,2,local_minimum_added_fire_damage:23:31 local_maximum_added_fire_damage:47:54,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged4,Burning,LocalFireDamageRanged,item,prefix,26,2,local_minimum_added_fire_damage:32:44 local_maximum_added_fire_damage:65:76,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged5,Flaming,LocalFireDamageRanged,item,prefix,33,2,local_minimum_added_fire_damage:45:61 local_maximum_added_fire_damage:91:106,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged6,Scorching,LocalFireDamageRanged,item,prefix,42,2,local_minimum_added_fire_damage:63:85 local_maximum_added_fire_damage:128:148,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged7,Incinerating,LocalFireDamageRanged,item,prefix,51,2,local_minimum_added_fire_damage:85:115 local_maximum_added_fire_damage:172:200,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged8,Blasting,LocalFireDamageRanged,item,prefix,62,2,local_minimum_added_fire_damage:110:150 local_maximum_added_fire_damage:223:260,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged9_,Cremating,LocalFireDamageRanged,item,prefix,74,2,local_minimum_added_fire_damage:137:188 local_maximum_added_fire_damage:279:325,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageRanged10,Carbonising,LocalFireDamageRanged,item,prefix,82,2,local_minimum_added_fire_damage:165:225 local_maximum_added_fire_damage:335:390,default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedFireDamageTwoHandEssence7,Essences,LocalFireDamageTwoHand,item,prefix,82,2,local_minimum_added_fire_damage:149:203 local_maximum_added_fire_damage:302:351,default:0,,has_attack_mod,elemental_damage damage elemental fire attack,yes
LocalAddedFireDamageEnhancedTwoHandMod,Topotante's,LocalFireDamageTwoHandAndPen,item,prefix,1,3,local_minimum_added_fire_damage:109:147 local_maximum_added_fire_damage:220:256 local_fire_penetration_%:13:15,default:0,,has_attack_mod,elemental_damage damage elemental fire attack,
LocalAddedColdDamage1,Frosted,LocalColdDamage,item,prefix,2,2,local_minimum_added_cold_damage:1:2 local_maximum_added_cold_damage:3:4,two_hand_weapon:0 rapier:2000 deepwater_sword:0 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental cold attack,
LocalAddedColdDamage2,Chilled,LocalColdDamage,item,prefix,12,2,local_minimum_added_cold_damage:7:9 local_maximum_added_cold_damage:14:16,two_hand_weapon:0 rapier:2000 deepwater_sword:0 sword:1200 axe:1200 sceptre:800 mace:500 wand:500 claw:1200 dagger:1200 default:0,attack_dagger:100 dagger:50 warstaff:100 staff:50 sceptre:50 wand_can_roll_caster_modifiers:50 default:100,has_attack_mod,elemental_damage damage elemental cold attack,
