# generated by scripts/census.py from raw/spike-GERWARIC_7694-2026-09-13.db, raw/cpp-userstore-GERWARIC_7694-2026-09-13.db, ../trade-query/data/items-2026-09-12.json
array,name,type,displayMode,value_templates,n_values,items,example
properties,This item can be equipped by:\n{#},,3,"Karst, the Lockpick\nTullina, the Catburglar",1,2,"{""name"": ""This item can be equipped by:\n{0}"", ""values"": [[""Karst, the Lockpick\nTullina, the Catburglar"", 0]], ""display"
properties,"Trap, Spell, Duration",,0,,0,2,"{""displayMode"": 0, ""name"": ""Trap, Spell, Duration"", ""values"": []}"
properties,"Warcry, AoE, Duration, Retaliation",,0,,0,2,"{""displayMode"": 0, ""name"": ""Warcry, AoE, Duration, Retaliation"", ""values"": []}"
properties,"Warcry, Support",,0,,0,2,"{""displayMode"": 0, ""name"": ""Warcry, Support"", ""values"": []}"
properties,"[Buff], [Persistent], [Aura], [Chaos], [DurationSkill|Duration]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[Buff], [Persistent], [Aura], [Chaos], [DurationSkill|Duration]"", ""values"": []}"
properties,[Critical|Critical Hit] Chance,12,0,#%,1,2,"{""displayMode"": 0, ""name"": ""[Critical|Critical Hit] Chance"", ""type"": 12, ""values"": [[""5.00%"", 0]]}"
properties,[Physical] Damage,9,0,#-#,1,2,"{""displayMode"": 0, ""name"": ""[Physical] Damage"", ""type"": 9, ""values"": [[""9-13"", 1]]}"
properties,"[Spell], [AoESkill|AoE], [Chaos], [DurationSkill|Duration], [Repeat|Repeatable]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[Spell], [AoESkill|AoE], [Chaos], [DurationSkill|Duration], [Repeat|Repeatable]"", ""values"": "
properties,"[Spell], [AoESkill|AoE], [DurationSkill|Duration], [Curse], [Repeat|Repeatable]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[Spell], [AoESkill|AoE], [DurationSkill|Duration], [Curse], [Repeat|Repeatable]"", ""values"": "
properties,"[Spell], [Projectile], [Chaos], [DurationSkill|Duration], [Repeat|Repeatable]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[Spell], [Projectile], [Chaos], [DurationSkill|Duration], [Repeat|Repeatable]"", ""values"": []"
properties,"[SupportGem|Support], [DurationSkill|Duration]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [DurationSkill|Duration]"", ""values"": []}"
properties,"[SupportGem|Support], [Projectile]",,0,,0,2,"{""displayMode"": 0, ""name"": ""[SupportGem|Support], [Projectile]"", ""values"": []}"
properties,[Wand],109,0,,0,2,"{""displayMode"": 0, ""name"": ""[Wand]"", ""type"": 109, ""values"": []}"
properties,,,0,"Syla, the Unscrupulous",1,1,"{""name"": """", ""values"": [[""Syla, the Unscrupulous"", 0]], ""displayMode"": 0}"
properties,,77,1,Chance for dropped Maps to convert to:,1,1,"{""displayMode"": 1, ""name"": """", ""type"": 77, ""values"": [[""Chance for dropped Maps to convert to:"", 24]]}"
properties,,,0,Kapaka Apara,1,1,"{""name"": """", ""values"": [[""Kapaka Apara"", 0]], ""displayMode"": 0}"
properties,"AoE, Duration, Support, Hex",,0,,0,1,"{""displayMode"": 0, ""name"": ""AoE, Duration, Support, Hex"", ""values"": []}"
properties,"AoE, Physical, Support, Warcry, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""AoE, Physical, Support, Warcry, Duration"", ""values"": []}"
properties,Applies to,,0,"Weapons, Helmets, Boots, Gloves, Body Armour",1,1,"{""displayMode"": 0, ""name"": ""Applies to"", ""values"": [[""Weapons, Helmets, Boots, Gloves, Body Armour"", 0]]}"
properties,"Attack, AoE, Duration, Lightning, Bow, Projectile, Trigger",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, AoE, Duration, Lightning, Bow, Projectile, Trigger"", ""values"": []}"
properties,"Attack, AoE, Melee, Vaal, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, AoE, Melee, Vaal, Duration"", ""values"": []}"
properties,"Attack, AoE, Projectile",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, AoE, Projectile"", ""values"": []}"
properties,"Attack, AoE, Projectile, Lightning, Vaal, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, AoE, Projectile, Lightning, Vaal, Bow"", ""values"": []}"
properties,"Attack, Fire, AoE, Projectile, Duration, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Fire, AoE, Projectile, Duration, Bow"", ""values"": []}"
properties,"Attack, Melee, AoE, Retaliation, Physical",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Melee, AoE, Retaliation, Physical"", ""values"": []}"
properties,"Attack, Melee, Strike, AoE",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Melee, Strike, AoE"", ""values"": []}"
properties,"Attack, Melee, Strike, Cold, AoE, Duration",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Melee, Strike, Cold, AoE, Duration"", ""values"": []}"
properties,"Attack, Melee, Strike, Duration, Lightning, Chaining",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Melee, Strike, Duration, Lightning, Chaining"", ""values"": []}"
properties,"Attack, Physical, Critical, Support",,0,,0,1,"{""name"": ""Attack, Physical, Critical, Support"", ""values"": [], ""displayMode"": 0}"
properties,"Attack, Physical, Support, Melee",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Physical, Support, Melee"", ""values"": []}"
properties,"Attack, Projectile, AoE, Cold, Vaal, Duration, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, AoE, Cold, Vaal, Duration, Bow"", ""values"": []}"
properties,"Attack, Projectile, AoE, Duration, Chaos, Vaal, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, AoE, Duration, Chaos, Vaal, Bow"", ""values"": []}"
properties,"Attack, Projectile, AoE, Melee, Strike, Fire, Chaining, Vaal",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, AoE, Melee, Strike, Fire, Chaining, Vaal"", ""values"": []}"
properties,"Attack, Projectile, Chaos, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, Chaos, Bow"", ""values"": []}"
properties,"Attack, Projectile, Cold",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, Cold"", ""values"": []}"
properties,"Attack, Projectile, Fire, Cold, Lightning, AoE, Bow",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, Fire, Cold, Lightning, AoE, Bow"", ""values"": []}"
properties,"Attack, Projectile, Melee, Strike, Lightning, Chaining",,0,,0,1,"{""displayMode"": 0, ""name"": ""Attack, Projectile, Melee, Strike, Lightning, Chaining"", ""values"": []}"
properties,Aureus: {#},70,3,#,1,1,"{""name"": ""Aureus: {0}"", ""values"": [[""400"", 0]], ""displayMode"": 3, ""type"": 70}"
properties,Build,,0,Withertouch,1,1,"{""name"": ""Build"", ""values"": [[""Withertouch"", 0]], ""displayMode"": 0}"
properties,Build,,0,Earthshaker,1,1,"{""name"": ""Build"", ""values"": [[""Earthshaker"", 0]], ""displayMode"": 0}"
properties,"Channelling, Spell, Support",,0,,0,1,"{""displayMode"": 0, ""name"": ""Channelling, Spell, Support"", ""values"": []}"
properties,"Cold, Minion, Spell, Golem",,0,,0,1,"{""name"": ""Cold, Minion, Spell, Golem"", ""values"": [], ""displayMode"": 0}"
properties,"Cold, Support, Link, Duration",,0,,0,1,"{""name"": ""Cold, Support, Link, Duration"", ""values"": [], ""displayMode"": 0}"
properties,Conqueror Map,82,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Conqueror Map"", ""type"": 82, ""values"": [[""16%"", 1]]}"
properties,Corpse Level,78,0,#,1,1,"{""displayMode"": 0, ""name"": ""Corpse Level"", ""type"": 78, ""values"": [[""83"", 0]]}"
properties,Does not apply to,,0,"Contracts, Blueprints, Heist Equipment",1,1,"{""displayMode"": 0, ""name"": ""Does not apply to"", ""values"": [[""Contracts, Blueprints, Heist Equipment"", 0]]}"
properties,"Duration, Minion, Spell, Vaal, Physical",,0,,0,1,"{""displayMode"": 0, ""name"": ""Duration, Minion, Spell, Vaal, Physical"", ""values"": []}"
properties,Elder Map,81,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Elder Map"", ""type"": 81, ""values"": [[""9%"", 1]]}"
properties,"Exceptional, Attack, Melee, Support",,0,,0,1,"{""displayMode"": 0, ""name"": ""Exceptional, Attack, Melee, Support"", ""values"": []}"
properties,"Exceptional, Critical, Support, Herald",,0,,0,1,"{""displayMode"": 0, ""name"": ""Exceptional, Critical, Support, Herald"", ""values"": []}"
properties,Fire Damage,10,0,#-#,1,1,"{""displayMode"": 0, ""name"": ""Fire Damage"", ""type"": 10, ""values"": [[""8-14"", 4]]}"
properties,From,48,0,Underground River,1,1,"{""displayMode"": 0, ""name"": ""From"", ""type"": 48, ""values"": [[""Underground River"", 0]]}"
properties,From,48,0,Armoury,1,1,"{""displayMode"": 0, ""name"": ""From"", ""type"": 48, ""values"": [[""Armoury"", 0]]}"
properties,From,48,0,Forge of the Phoenix,1,1,"{""displayMode"": 0, ""name"": ""From"", ""type"": 48, ""values"": [[""Forge of the Phoenix"", 0]]}"
properties,Genus,21,0,Bulls,1,1,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Bulls"", 0]]}"
properties,Genus,21,0,Chimerals,1,1,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Chimerals"", 0]]}"
properties,Genus,21,0,Devourers,1,1,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Devourers"", 0]]}"
properties,Genus,21,0,Spiders,1,1,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Spiders"", 0]]}"
properties,Genus,21,0,Lurchers,1,1,"{""displayMode"": 0, ""name"": ""Genus"", ""type"": 21, ""values"": [[""Lurchers"", 0]]}"
properties,Heist Target: {#},47,3,Slaver's Records,1,1,"{""displayMode"": 3, ""name"": ""Heist Target: {0}"", ""type"": 47, ""values"": [[""Slaver's Records"", 0]]}"
properties,Heist Target: {#},47,3,Baffling Blueprints,1,1,"{""name"": ""Heist Target: {0}"", ""values"": [[""Baffling Blueprints"", 0]], ""displayMode"": 3, ""type"": 47}"
properties,Inspiration: {#},69,3,#,1,1,"{""name"": ""Inspiration: {0}"", ""values"": [[""0"", 0]], ""displayMode"": 3, ""type"": 69}"
properties,Map Area,105,0,Summit,1,1,"{""name"": ""Map Area"", ""values"": [[""Summit"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Caldera,1,1,"{""name"": ""Map Area"", ""values"": [[""Caldera"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Sulphur Vents,1,1,"{""name"": ""Map Area"", ""values"": [[""Sulphur Vents"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Mausoleum,1,1,"{""name"": ""Map Area"", ""values"": [[""Mausoleum"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Overgrown Shrine,1,1,"{""name"": ""Map Area"", ""values"": [[""Overgrown Shrine"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Shrine,1,1,"{""name"": ""Map Area"", ""values"": [[""Shrine"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Forking River,1,1,"{""name"": ""Map Area"", ""values"": [[""Forking River"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Desert,1,1,"{""name"": ""Map Area"", ""values"": [[""Desert"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Laboratory,1,1,"{""name"": ""Map Area"", ""values"": [[""Laboratory"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Coral Ruins,1,1,"{""name"": ""Map Area"", ""values"": [[""Coral Ruins"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Museum,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Museum"", 0]]}"
properties,Map Area,105,0,Primordial Pool,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Primordial Pool"", 0]]}"
properties,Map Area,105,0,Lava Chamber,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Lava Chamber"", 0]]}"
properties,Map Area,105,0,Pen,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Pen"", 0]]}"
properties,Map Area,105,0,Flooded Mine,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Flooded Mine"", 0]]}"
properties,Map Area,105,0,Plateau,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Plateau"", 0]]}"
properties,Map Area,105,0,Park,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Park"", 0]]}"
properties,Map Area,105,0,Bog,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Bog"", 0]]}"
properties,Map Area,105,0,Underground Sea,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Underground Sea"", 0]]}"
properties,Map Area,105,0,Colonnade,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Colonnade"", 0]]}"
properties,Map Area,105,0,Volcano,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Volcano"", 0]]}"
properties,Map Area,105,0,Lighthouse,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Lighthouse"", 0]]}"
properties,Map Area,105,0,Spider Lair,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Spider Lair"", 0]]}"
properties,Map Area,105,0,Plaza,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Plaza"", 0]]}"
properties,Map Area,105,0,Desert Spring,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Desert Spring"", 0]]}"
properties,Map Area,105,0,Crater,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Crater"", 0]]}"
properties,Map Area,105,0,Bone Crypt,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Bone Crypt"", 0]]}"
properties,Map Area,105,0,Chateau,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Chateau"", 0]]}"
properties,Map Area,105,0,Alleyways,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Alleyways"", 0]]}"
properties,Map Area,105,0,Shore,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Shore"", 0]]}"
properties,Map Area,105,0,Stagnation,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Stagnation"", 0]]}"
properties,Map Area,105,0,Ghetto,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Ghetto"", 0]]}"
properties,Map Area,105,0,Conservatory,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Conservatory"", 0]]}"
properties,Map Area,105,0,Arsenal,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Arsenal"", 0]]}"
properties,Map Area,105,0,Ancient City,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Ancient City"", 0]]}"
properties,Map Area,105,0,Courtyard,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Courtyard"", 0]]}"
properties,Map Area,105,0,Cage,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Cage"", 0]]}"
properties,Map Area,105,0,Atoll,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Atoll"", 0]]}"
properties,Map Area,105,0,Forbidden Woods,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Forbidden Woods"", 0]]}"
properties,Map Area,105,0,Burial Chambers,1,1,"{""displayMode"": 0, ""name"": ""Map Area"", ""type"": 105, ""values"": [[""Burial Chambers"", 0]]}"
properties,Map Area,105,0,Arcade,1,1,"{""name"": ""Map Area"", ""values"": [[""Arcade"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Belfry,1,1,"{""name"": ""Map Area"", ""values"": [[""Belfry"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Iceberg,1,1,"{""name"": ""Map Area"", ""values"": [[""Iceberg"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Moon Temple,1,1,"{""name"": ""Map Area"", ""values"": [[""Moon Temple"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,Map Area,105,0,Lair,1,1,"{""name"": ""Map Area"", ""values"": [[""Lair"", 0]], ""displayMode"": 0, ""type"": 105}"
properties,"Melee, Attack, AoE, Slam, Fire",,0,,0,1,"{""name"": ""Melee, Attack, AoE, Slam, Fire"", ""values"": [], ""displayMode"": 0}"
properties,"Melee, Attack, Projectile, AoE, Slam, Fire, Vaal",,0,,0,1,"{""displayMode"": 0, ""name"": ""Melee, Attack, Projectile, AoE, Slam, Fire, Vaal"", ""values"": []}"
properties,Minor Afflictions,73,0,Unquenched Thirst|Concealed Anomaly|Rusted Coin,3,1,"{""name"": ""Minor Afflictions"", ""values"": [[""Unquenched Thirst"", 22], [""Concealed Anomaly"", 22], [""Rusted Coin"", 22]], ""di"
properties,Minor Boons,71,0,Gold Mine,1,1,"{""name"": ""Minor Boons"", ""values"": [[""Gold Mine"", 21]], ""displayMode"": 0, ""type"": 71}"
properties,Monster Category,79,0,Humanoid,1,1,"{""displayMode"": 0, ""name"": ""Monster Category"", ""suffix"": ""humanoid"", ""type"": 79, ""values"": [[""Humanoid"", 0]]}"
properties,Monsters:\n{#},106,3,Warmonger,1,1,"{""displayMode"": 3, ""name"": ""Monsters:\n{0}"", ""type"": 106, ""values"": [[""Warmonger"", 10]]}"
properties,Original Unique,,0,Victario's Flight,1,1,"{""name"": ""Original Unique"", ""values"": [[""Victario's Flight"", 10]], ""displayMode"": 0}"
properties,"Physical, Minion, Spell",,0,,0,1,"{""displayMode"": 0, ""name"": ""Physical, Minion, Spell"", ""values"": []}"
properties,Quality (Critical Modifiers),6,0,#%,1,1,"{""displayMode"": 0, ""name"": ""Quality (Critical Modifiers)"", ""type"": 6, ""values"": [[""+20%"", 1]]}"
properties,Requires Sacrifice: {#},51,3,Prospero's Protection,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Prospero's Protection"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Death Rush,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Death Rush"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Lioneye's Vision,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Lioneye's Vision"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Agnerod East,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Agnerod East"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Ahn's Might,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Ahn's Might"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Ahn's Heritage,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Ahn's Heritage"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Rebuke of the Vaal,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Rebuke of the Vaal"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Mao Kun,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Mao Kun"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Tasalio's Sign,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Tasalio's Sign"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Beltimber Blade,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Beltimber Blade"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Perquil's Toe,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Perquil's Toe"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Prism Guardian,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Prism Guardian"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Heartbound Loop,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Heartbound Loop"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Bramblejack,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Bramblejack"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Kitava's Thirst,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Kitava's Thirst"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Consuming Dark,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Consuming Dark"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Snakepit,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Snakepit"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Berek's Grip,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Berek's Grip"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Kiloava's Bluster,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Kiloava's Bluster"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Malachai's Simula,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Malachai's Simula"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Mon'tregul's Grasp,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Mon'tregul's Grasp"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Valako's Sign,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Valako's Sign"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Death's Oath,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Death's Oath"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Umbilicus Immortalis,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Umbilicus Immortalis"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Null's Inclination,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Null's Inclination"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Ylfeban's Trickery,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Ylfeban's Trickery"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Sire of Shards,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Sire of Shards"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Infernal Mantle,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Infernal Mantle"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Unlight Extant,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Unlight Extant"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Baron,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Baron"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Venopuncture,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Venopuncture"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Bisco's Leash,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Bisco's Leash"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Black Cane,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Black Cane"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Pyroshock Clasp,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Pyroshock Clasp"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Gifts from Above,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Gifts from Above"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Lion's Roar,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Lion's Roar"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Doedre's Skin,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Doedre's Skin"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Thief's Torment,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Thief's Torment"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Blightwell,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Blightwell"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Geofri's Crest,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Geofri's Crest"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Curtain Call,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Curtain Call"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Stormseeker,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Stormseeker"", 10]]}"
properties,Requires Sacrifice: {#},51,3,The Primordial Chain,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""The Primordial Chain"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Belly of the Beast,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Belly of the Beast"", 10]]}"
properties,Requires Sacrifice: {#},51,3,Hallowed Ground,1,1,"{""displayMode"": 3, ""name"": ""Requires Sacrifice: {0}"", ""type"": 51, ""values"": [[""Hallowed Ground"", 10]]}"
