row_key,name,base,league,entries_bound,variants_considered,selections_considered,fitting_labels,outcome_strict,either_strict,fitting_selections,outcome,either,moved_by,lines_rescaled,catalyst_quality,catalyst_descriptor,catalyst_percent,other_arrays,fit_line_flags,none_reason,none_line
dfeb7f5684a1,Circle of Regret,Topaz Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,9% increased maximum Mana
6c1f73da2c4a,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,5% increased Cast Speed
eee9d84ba764,Circle of Regret,Topaz Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,4 to 7 Added Cold Damage per Frenzy Charge
7194a3147692,United in Dream,Cutlass,Standard,1,5,5,Pre 3.21.0,one,no,Pre 3.21.0,one,no,,0,no,,,,,,
0d60dcea83a8,Matua Tupuna,Tarnished Spirit Shield,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
325370f0c47f,Chitus' Apex,Necromancer Circlet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
075917597181,Gloomfang,Blue Pearl Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
c85500e6842d,Kingmaker,Despot Axe,Standard,1,6,6,Pre 3.20.0,one,no,Pre 3.20.0,one,no,,0,no,,,,,,
5439ba29fe54,Mask of the Stitched Demon,Magistrate Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
6bd29329e7ef,Victario's Flight,Goathide Boots,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
a1a83fcc41c3,Perandus Signet,Paua Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
ec9f53a5c8bf,The Supreme Truth,Crystal Sceptre,Standard,1,4,4,Pre 2.28.0,one,no,Pre 2.28.0,one,no,,0,no,,,,,,
6747dc4eff35,Perandus Signet,Paua Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
12e560e8b1b7,Rise of the Phoenix,Mosaic Kite Shield,Standard,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
e564ae642c40,Abhorrent Interrogation,Ambush Mitts,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
0cb7b4d3ad07,Kaom's Heart,Glorious Plate,Standard,1,3,3,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,scourgeMods,,,
223b3d1945e0,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,6% increased Spell Damage per Power Charge
c42b5fcfa31d,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,Grants Level 10 Anger Skill
eda920591da0,Marylene's Fallacy,Lapis Amulet,Standard,1,5,5,Current;Pre 2.6.0,several,yes,Current;Pre 2.6.0,several,yes,,0,no,,,,,,
b35f8b16433b,Tecrod's Gaze,Murderous Eye Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
97ec91f59e67,Wraithlord,Bone Circlet,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
938ea27fbd02,Bitter Instinct,Spiny Round Shield,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
63cc739f89d1,Bonemeld,Marble Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
2909f13cbefa,Circle of Ambition,Prismatic Ring,Standard,1,25,2625,,none,no,,none,no,,0,no,,,,,no-text-match,6% increased Strength
50223ecb212c,Voidfletcher,Primal Arrow Quiver,Standard,1,4,4,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
90f6a1f035e7,Circle of Anguish,Ruby Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,13% increased Lightning Damage
bf883da84469,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,20% increased Damage while Leeching Life
6f5419427199,Alpha's Howl,Sinner Tricorne,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Socketed Skill Gems get a 80% Cost & Reservation Multiplier
c6405bd3a03d,Dyadian Dawn,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cc95b66a7c1b,Immutable Force,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
392e00ca032d,Circle of Anguish,Ruby Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,23% increased Damage while Leeching Life
1dc03d67258d,March of the Legion,Legion Boots,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
2edeeab9a3e8,Bloodnotch,Crimson Jewel,Standard,1,2,2,Pre 3.28.0,one,no,Pre 3.28.0,one,no,,0,no,,,,,,
9cf57d682400,Ezomyte Peak,Iron Hat,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Socketed Skill Gems get a 80% Cost & Reservation Multiplier
951bb6b8f81f,Arn's Anguish,Cloth Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
8dd292089f46,Circle of Anguish,Ruby Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,15% increased Global Physical Damage
a83f25bcfde6,Severed in Sleep,Cutlass,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
6cb61df689ce,The Anvil,Amber Amulet,Standard,1,4,4,,none,no,,none,no,,0,no,,,enchantMods,,no-text-match,4% Chance to Block Spell Damage
1182ecb7277d,Windripper,Imperial Bow,Standard,1,6,6,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
19c6c1ce66ea,Cherrubim's Maleficence,Triumphant Lamellar,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,scourgeMods,,,
469a6f8c370a,Ventor's Gamble,Gold Ring,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,9% increased Quantity of Items found
f666861f2292,Bisco's Leash,Heavy Belt,Standard,1,2,2,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
c8e103154e75,Voidfletcher,Penetrating Arrow Quiver,Standard,1,4,4,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
e5f6783233a5,Fertile Mind,Cobalt Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,23% chance to Avoid being Shocked
d33ad400f907,Bisco's Collar,Gold Amulet,Standard,1,3,3,Current;Pre 3.2.0,several,yes,Current;Pre 3.2.0,several,yes,,0,no,,,enchantMods,,,
88108fd13cb8,Vessel of Vinktar,Topaz Flask,Standard,1,18,18,Current (Spells),one,no,Current (Spells),one,no,,0,no,,,utilityMods,,,
0216a6d5a4c3,Greed's Embrace,Golden Plate,Standard,1,2,2,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
53322bc662dc,Voltaxic Rift,Spine Bow,Standard,1,4,4,Pre 3.20.0,one,no,Pre 3.20.0,one,no,,0,no,,,,,,
ebcfec113cda,Goldwyrm,Nubuck Boots,Standard,1,3,3,Pre 1.1.0;Pre 3.25.0,several,no,Pre 1.1.0;Pre 3.25.0,several,no,,0,no,,,enchantMods,,,
cb29eabf4628,Sadima's Touch,Wool Gloves,Standard,1,4,4,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
2fa1c717f006,Lioneye's Fall,Viridian Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,21% chance to Avoid being Shocked
b98b7b4319d2,Karui Ward,Jade Amulet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
ec27643067e8,Astramentis,Onyx Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
18228df7aa6b,Replica Dragonfang's Flight,Onyx Amulet,Standard,0,0,0,,unbound,no,,unbound,no,,0,yes,Attribute,20,enchantMods,,,
65cf1957d3f1,Voices,Large Cluster Jewel,Standard,1,4,4,Adds 7 Small Passive Skills,one,no,Adds 7 Small Passive Skills,one,no,,0,no,,,,,,
4abc67554a94,Reach of the Council,Spine Bow,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
d82601b8b737,Foulborn Choir of the Storm,Lapis Amulet,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
9e0f2ed00f96,Megalomaniac,Medium Cluster Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
f8158d6b6c1a,Asenath's Chant,Iron Circlet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
0445efc37b76,Vixen's Entrapment,Embroidered Gloves,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
aba3812f9aa6,Foulborn Doedre's Scorn,Lunaris Circlet,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
4626367eeac2,Replica Emberwake,Ruby Ring,Standard,1,2,2,,none,no,Pre 3.29.0,one,no,catalyst,3,yes,Elemental Damage,20,,,,
2391001e9f3f,Glorious Vanity,Timeless Jewel,Standard,1,4,4,Doryani (Corrupted Soul),one,no,Doryani (Corrupted Soul),one,no,,0,no,,,,,,
1c54e8e29c73,Primordial Might,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
46213d608310,Primordial Harmony,Cobalt Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Damage Penetrates 1% Fire Resistance
6a2122085bce,Primordial Eminence,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
6e2377148491,Primordial Eminence,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
9ef2088e4cfe,The Anima Stone,Prismatic Jewel,Standard,1,2,2,Pre 3.23.0,one,no,Pre 3.23.0,one,no,,0,no,,,,,,
e816056e9407,Primordial Harmony,Cobalt Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
84398092785f,Primordial Harmony,Cobalt Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,You cannot be Maimed
3c2e539b63cc,Primordial Harmony,Cobalt Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
5ea9c5fbac55,Le Heup of All,Iron Ring,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,6% increased Dexterity
05c6c4b8a38c,Crown of the Inward Eye,Prophet Crown,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Aura Gems
2f39f2906077,Brutal Restraint,Timeless Jewel,Standard,1,4,4,Asenath (Dance with Death),one,no,Asenath (Dance with Death),one,no,,0,no,,,,,,
cd34c7457b8c,Primordial Harmony,Cobalt Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
830fce956ec2,Last Resort,Nailed Fist,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
21009d908fca,Goldrim,Leather Cap,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
671948c8f58e,Wanderlust,Wool Shoes,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
dcdfd2760463,Quill Rain,Short Bow,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
e13a4dab9aee,Goldrim,Leather Cap,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
fb4872bbb451,Springleaf,Plank Kite Shield,Standard,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
343bcb5276ca,Wanderlust,Wool Shoes,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
525c53acba5f,Lifesprig,Driftwood Wand,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Regenerate 6 Life over 1 second when you Cast a Spell
2e8f30ac4957,Volley Fire,Viridian Jewel,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
943abecf82d7,The Dark Seer,Shadow Sceptre,Standard,1,11,11,Pre 3.24.0 (Life/Mana),one,no,Pre 3.24.0 (Life/Mana),one,no,,0,no,,,,,,
d077c888b56e,Rise of the Phoenix,Mosaic Kite Shield,Standard,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
af934bcd3e00,Calamitous Visions,Small Cluster Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
046e936ce3bb,Sadima's Touch,Wool Gloves,Standard,1,4,4,Pre 3.5.0,one,no,Pre 3.5.0,one,no,,0,no,,,enchantMods,,,
ef434de58c29,Skin of the Loyal,Simple Robe,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b9c762387387,Astramentis,Onyx Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
ea443d216ee3,Rainbowstride,Conjurer Boots,Standard,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
a2d293bc6812,Lethal Pride,Timeless Jewel,Standard,1,4,4,Rakiata (Tempered by War),one,no,Rakiata (Tempered by War),one,no,,0,no,,,,,,
e38c2a266a91,Arakaali's Fang,Fiend Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
583e0ec7c5e0,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,8% increased Armour
72e08bb8c002,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,+18 to Strength
46144fde8816,The Writhing Jar,Hallowed Hybrid Flask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8182a8f92c5d,The Writhing Jar,Hallowed Hybrid Flask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f66df4389eb2,Shaper's Touch,Crusader Gloves,Standard,1,4,4,Pre 3.28.0,one,no,Pre 3.28.0,one,no,,0,no,,,,,,
e1f69b6dd103,Mark of the Elder,Steel Ring,Standard,1,1,1,only,one,no,only,one,no,,2,yes,Attack,4,,,,
c5685d91d529,Aegis Aurora,Champion Kite Shield,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
75346edd2f50,Healthy Mind,Cobalt Jewel,Standard,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
eb9f1e716d81,Memory Vault,Praetor Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f05de8732096,Essence Worm,Unset Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
e11f5e71bf42,Thread of Hope,Crimson Jewel,Standard,1,5,5,Large Ring,one,no,Large Ring,one,no,,0,no,,,,,,
3bde1e609c77,Doryani's Prototype,Saint's Hauberk,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d8a9c2befa5d,Ashes of the Stars,Onyx Amulet,Standard,1,2,2,,none,no,Pre 3.23.0,one,no,catalyst,1,yes,Attribute,20,enchantMods,,,
a8189f740ea4,Arn's Anguish,Cloth Belt,Standard,1,2,2,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
03c2b6baf4df,Alpha's Howl,Sinner Tricorne,Standard,1,1,1,,none,no,,none,no,,0,no,,,enchantMods,,no-text-match,+2 to Level of Socketed AoE Gems
8ed24f508864,Soul Mantle,Spidersilk Robe,Standard,1,5,5,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
54cb2f777edd,Self-Flagellation,Viridian Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
50652f1094b6,Torchoak Step,Antique Greaves,Standard,1,2,2,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,enchantMods,,,
6c860d6b6bb2,Replica Dreamfeather,Eternal Sword,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
c5265035752b,Viridi's Veil,Praetor Crown,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
01c47f4e1810,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
8f99a34ec719,Rain of Splinters,Crimson Jewel,Standard,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
745773ffcc3c,Replica Dreamfeather,Eternal Sword,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d60213877ede,Melding of the Flesh,Cobalt Jewel,Standard,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
204d53a84b82,Militant Faith,Timeless Jewel,Standard,1,20,1350,,none,no,Dominus (Inner Conviction) | Effect of non-Damaging Ailments | Non-Curse Aura Effect,one,no,selection,0,no,,,,,,
5014e15c4451,Foulborn Tulborn,Opal Wand,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
7052eab75d91,Foulborn Tulborn,Opal Wand,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
a61ea43bdb7a,The Light of Meaning,Prismatic Jewel,Standard,1,13,13,Cold Damage,one,no,Cold Damage,one,no,,0,no,,,,,,
d30e7e9c82a3,Cloak of Flame,Scholar's Robe,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e9e72b7cb9a0,Dissolution of the Flesh,Crimson Jewel,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f65b04d6d77f,Ralakesh's Impatience,Riveted Boots,Standard,1,5,5,Frenzy Current,one,no,Frenzy Current,one,no,,0,no,,,,,,
a5a26e61df05,Heatshiver,Leather Hood,Standard,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
7b1822a9a8db,Foulborn Romira's Banquet,Diamond Ring,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
cb03c5fd8d60,Foulborn Romira's Banquet,Diamond Ring,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
73a4d488f599,Badge of the Brotherhood,Turquoise Amulet,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
31b40ae64d1c,Replica Dragonfang's Flight,Onyx Amulet,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,enchantMods,,,
caee39c09833,The Dark Seer,Shadow Sceptre,Standard,1,11,11,Current (Life/Mana),one,no,Current (Life/Mana),one,no,,0,no,,,,,,
2ac29e829891,The Tides of Time,Vanguard Belt,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
90c1d1114e77,Replica Sorrow of the Divine,Sulphur Flask,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods;utilityMods,,,
757c23e5b78f,Forbidden Flame,Crimson Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
92a4389b17d9,Lightning Coil,Desert Brigandine,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed AoE Gems
dd142a656ac5,Forbidden Flesh,Cobalt Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
afb218548232,Tawhanuku's Timing,Moonstone Ring,Standard,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
bbbc917596c8,The Perfect Form,Zodiac Leather,Standard,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
4a5bd032e1f2,Cowl of the Thermophile,Ezomyte Burgonet,Standard,1,1,1,,none,no,,none,no,,0,no,,,enchantMods,,variant-line-not-displayed,This item can be anointed by Cassia
5eea22accaa0,Circle of Fear,Sapphire Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,Regenerate 3.2 Mana per second
68b6abc95141,Goredrill,Skinning Knife,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,+27% to Global Critical Strike Multiplier
0681e03b8afd,Gluttony,Leather Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
c364c8a82e6d,Asenath's Mark,Iron Circlet,Standard,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Trap or Mine Gems
20b7f4eb9b18,Cowl of the Thermophile,Ezomyte Burgonet,Standard,1,1,1,,none,no,,none,no,,0,no,,,enchantMods,,no-text-match,Regenerate 1.62% of Life per second
d1338c0066ab,Bisco's Leash,Heavy Belt,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
65be952c3d86,Essence Worm,Unset Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
b520eeb64ef4,Spreading Rot,Cobalt Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Corrupted Blood cannot be inflicted on you
ffefeb66b30d,Atziri's Foible,Paua Amulet,Standard,1,2,2,,none,no,Current,one,no,catalyst,7,yes,Life and Mana,20,enchantMods,,,
9403e5947f93,Cloak of Defiance,Lacquered Garb,Standard,1,5,5,,none,no,,none,no,,0,no,,,,,no-text-match,+2 to Level of Socketed Duration Gems
1ef7d3f3250e,Indigon,Hubris Circlet,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
7c970a878a9d,Taste of Hate,Sapphire Flask,Standard,1,5,5,Pre 3.0.0;Pre 3.15.0,several,no,Pre 3.0.0;Pre 3.15.0,several,no,,0,no,,,utilityMods,,,
cf7308047ba2,Watcher's Eye,Prismatic Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
b93f4321e60d,Omeyocan,Carnal Boots,Standard,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,enchantMods,,,
ff741fb65f8f,Enmity's Embrace,Vermillion Ring,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
084c442e8d70,Replica Reckless Defence,Cobalt Jewel,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d11c98d67a81,Black Zenith,Fingerless Silk Gloves,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
fb1a2c5cef64,Forbidden Flame,Crimson Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
26b2c68ef34c,Forbidden Flesh,Cobalt Jewel,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
856a6f65a651,Annihilation's Approach,Dragonscale Boots,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,5% increased maximum Life
01fa6690afdc,Ashes of the Stars,Onyx Amulet,Standard,1,2,2,,none,no,Current,one,no,catalyst,1,yes,Attribute,20,,,,
822e3dc38c18,Rational Doctrine,Cobalt Jewel,Standard,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,5% increased Melee Damage
663492fd4e4f,The Dark Seer,Shadow Sceptre,Standard,1,11,11,Current (Life/ES),one,no,Current (Life/ES),one,no,,0,no,,,enchantMods,,,
db453332564b,Rain of Splinters,Crimson Jewel,Standard,1,2,2,Current;Pre 3.20.0,several,yes,Current;Pre 3.20.0,several,yes,,0,no,,,,,,
f2441d9c5105,Foulborn Skin of the Lords,Simple Robe,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
07bff78193a1,Cold Iron Point,Ezomyte Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
622c963f206e,The Devouring Diadem,Necromancer Circlet,Standard,1,38,38,Fire and Chaos Resistances Pre 3.26.0,one,no,Fire and Chaos Resistances Pre 3.26.0,one,no,,0,no,,,,,,
8061f87d24e3,Ashes of the Stars,Onyx Amulet,Standard,1,2,2,Pre 3.23.0,one,no,Pre 3.23.0,one,no,,0,no,,,enchantMods,,,
43bd44f6f000,Deerstalker,Deerskin Boots,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
2b69b7a92bf7,Coated Shrapnel,Crimson Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Corrupted Blood cannot be inflicted on you
75e3e228cf74,Cold Iron Point,Ezomyte Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
68ceb7845cda,Deerstalker,Deerskin Boots,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,enchantMods,,,
f2a90122da4f,Cold Iron Point,Ezomyte Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
aca772ff8d14,Skin of the Lords,Simple Robe,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
5dfb03a4a704,Cold Iron Point,Ezomyte Dagger,Standard,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
97cbdb2b9311,Skin of the Lords,Simple Robe,Standard,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
8d1caa58af34,Coated Shrapnel,Crimson Jewel,Standard,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,4% increased Area of Effect
35c8ae005abf,Circle of Guilt,Iron Ring,Standard,1,7,28,,none,no,,none,no,,0,no,,,,,no-text-match,20% increased Rarity of Items found
ff6550dabe51,Brutal Restraint,Timeless Jewel,Standard,1,4,4,Deshret (Wind Dancer) (Pre 3.11.0),one,no,Deshret (Wind Dancer) (Pre 3.11.0),one,no,,0,no,,,,,,
c4274757552a,Hyrri's Ire,Zodiac Leather,Standard,1,6,6,Current,one,no,Current,one,no,,0,no,,,,,,
1fdd581dd447,Witchfire Brew,Stibnite Flask,Standard,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,utilityMods,,,
232ebb4f9fb6,The Green Nightmare,Viridian Jewel,Standard,1,3,3,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
47faa6f1fb53,Transcendent Mind,Cobalt Jewel,Standard,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
db1a34dba6d9,Timeclasp,Moonstone Ring,Standard,1,4,4,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
77c425d44fc0,Kaom's Sign,Coral Ring,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
2e497d13dbe1,Le Heup of All,Iron Ring,Standard,1,2,2,Current;Pre 2.6.0,several,yes,Current;Pre 2.6.0,several,yes,,0,no,,,,,,
68f19da70f4a,Kaom's Sign,Coral Ring,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
9b6597661039,Malachai's Artifice,Unset Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d5fd4b9e0e74,Kaom's Sign,Coral Ring,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ddcf44bab45f,Lori's Lantern,Prismatic Ring,Standard,1,2,2,Current;Pre 1.0.0,several,yes,Current;Pre 1.0.0,several,yes,,0,no,,,,,,
c73b05f8af7b,The Highwayman,Gold Ring,Standard,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3aea35a5b5d5,Mokou's Embrace,Ruby Ring,Standard,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
6f24d3e10ce4,Kikazaru,Topaz Ring,Standard,1,4,4,,none,no,,none,no,,0,no,,,,,number-outside-range,40% reduced Effect of Curses on you
22ceb61ba44f,Mokou's Embrace,Ruby Ring,Standard,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
20f732753077,Bloodboil,Coral Ring,Standard,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
9e52e088c420,Kaom's Sign,Coral Ring,Standard,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
